,step02h_eqparamA,step02t_eqparamA,step03h_eqparamA,step03t_eqparamA,step04h_eqparamA,step04t_eqparamA,step05h_eqparamA,step05t_eqparamA,step08h_eqparamA,step10h_eqparamA,step12h_eqparamA,system_eqparamA,step01at_eqparamB,step01bt_eqparamB,step02t_eqparamB,step04t_eqparamB,step05t_eqparamB,step01h_reagparamA,step01at_reagparamA,step01bt_reagparamA,step03h_reagparamB,step03t_reagparamB,system_eqparamC,system_reageparamC,system_eqparamD,system_state,system_result
85,13.99072518,11.40778042,22.41849646,18.19719363,10.69976601,3.223035785,10.74855096,4.291905231,6.445623437999999,6.22266031,7.433194301,35.27409179,1.6395234459999999,1.234427039,2.640431859,1.0876241359999999,0.8586687470000001,20.0,0.0,0.0,300.0,299.2879362,8.0,7.048922121,5.532929757000001,90.14876214,Warning
26,16.34193953,13.53033208,22.37906757,18.58813226,16.34433537,3.783655886,14.77558233,3.624136216,5.88042191,9.752066759,7.519111435,30.256511699999997,1.3632236530000001,0.953572306,2.111993661,0.63563201,0.6168495079999999,10.0,4.0,4.0,450.0,450.0,7.0,7.201125642,6.2814374079999995,94.90098291,Good
218,10.5979186,5.785422268,20.37233976,15.55028606,18.09466385,6.6872124379999995,13.36041621,5.392782916,10.38881612,11.05421431,10.36862596,28.93650861,1.219816007,1.004667147,2.48732834,0.942086258,0.842539277,25.45475784,0.0,0.0,350.0,350.0,6.0,7.222669415,4.522681319,71.21246939,Bad
278,12.29474212,14.16429931,22.05621583,20.28583762,10.99548875,4.175701965,7.750233607999999,3.8020295539999998,3.2940525210000002,2.566540673,3.7568797110000003,35.56933952,0.922052862,1.856964151,2.50919411,0.6728228490000001,0.69974147,14.40827801,4.4077995780000006,5.0,323.7866018,314.79452810000004,8.0,7.027948169,5.2601250660000005,52.50102946,Good
105,18.24624158,15.215659200000001,21.06161254,18.24353331,10.52430929,4.670355739,12.7022358,6.91940063,4.965850414,4.925746587,5.309233571,41.49627524,1.453786908,0.8133043240000001,2.53141483,0.824622625,0.706390069,26.02378791,0.0,0.0,322.0548516,322.05554789999997,9.265766562,7.234540767,5.257462706,92.04079567,Good
287,12.49744922,12.15979005,22.04883527,18.03478656,18.02605988,5.76930765,16.39710701,5.461548197000001,12.76253238,10.93994399,11.07839813,34.82967158,0.844094042,1.361192207,2.460702584,0.711013525,0.6892495390000001,29.51577603,5.0,5.0,324.4316193,199.5173574,9.0,7.04167875,6.74907041,102.8668078,Warning
231,13.55073748,8.786592199,23.90969832,20.65803854,22.43423698,10.34352238,18.05213159,8.228141002000001,10.02243291,10.27237959,10.84745777,35.18026183,1.056177503,1.5310061000000001,2.090246554,0.818994656,0.708241516,29.46150188,5.0,4.0,355.1227291,339.7619028,5.0,6.9557980189999995,4.88623426,67.15837071,Good
412,11.26443668,10.08819113,21.60203985,19.74481999,12.45404579,2.917841586,11.94207042,2.341463183,10.72348125,11.49421878,10.57452567,28.61525768,1.5545709980000002,1.686211123,2.163224295,0.766412068,0.7152197509999999,21.38488979,0.175209636,0.17528355899999998,350.0,350.0,6.0,6.978984414,6.106965376000001,87.77961635,Good
277,9.952599981,11.17338278,17.91734069,13.38078109,7.2308510770000005,2.345669405,7.530599281000001,1.1934326720000001,4.599111726,4.9465206880000006,6.257979476,32.05021573,1.092648059,1.9006091530000002,2.616690256,0.7659967529999999,0.621090148,0.0,4.348598634,5.0,317.59556680000003,194.6558601,6.7563929389999995,6.9313088160000005,5.276554782,9.656301882000001,Good
166,10.0740508,5.0,21.92599601,17.66853515,15.70652733,1.33241772,13.17534216,1.986857546,9.777528842999999,9.44325912,9.975774142999999,27.12974194,1.279972831,1.0803794290000002,2.032632109,0.673616177,0.773783813,27.81483861,0.37600757,0.313398525,350.0,350.0,6.0,7.073794665,4.994558734,81.45225092,Bad
232,16.11649341,9.336134754,24.08949066,20.89933227,23.91771209,12.12844952,18.64331385,6.926994747,11.17974124,10.73923739,10.92315503,34.19651104,1.095340822,1.659692969,2.053726183,0.8098958740000001,0.6853564109999999,26.36590966,5.0,4.0,350.0,350.0,5.927104024,7.0869849160000005,4.749979107,80.24112461,Good
207,9.505382163,5.103636637,16.80644946,13.77772613,10.08765591,1.695396119,9.090259253,2.301257358,6.052774972000001,8.026322823,8.841259069,25.14513742,0.8407351609999999,0.822131625,1.501802466,0.644577342,0.620106527,28.12131355,1.226995652,1.839902166,300.0,350.0,6.0,7.748870248999999,4.752439279,4.218088895,Bad
280,13.79489515,13.03661383,22.71847383,17.65271837,20.64888933,6.737096137000001,16.59461814,6.250623882999999,11.08198993,11.0,10.08083108,31.94888683,0.686835265,1.608601961,2.5035517869999997,0.748469429,0.7329684590000001,26.0,5.0,5.0,350.0,350.0,8.0,6.971137872999999,5.1803569519999995,77.26918547,Bad
139,14.35033127,10.14977838,24.059658399999996,20.73946566,15.73286196,3.0,16.20755666,3.5244319710000003,6.723398632,6.980179331,7.54566702,25.13555539,1.557538493,1.689489959,2.395493306,0.7290676559999999,0.848644539,24.96667697,0.0,0.0,454.5275868,477.26197410000003,9.0,7.030816382,5.17162063,120.9322867,Bad
361,12.45875797,8.623996035,23.82769014,21.78158189,15.71429213,3.490044355,12.35450231,4.274008714,7.6163309329999995,9.640830851,8.795565013,27.13649733,1.183451408,1.41220472,2.152761306,0.681510328,0.727035428,36.81713688,4.900000095,4.900000095,300.0,212.2511694,6.0,7.116057512,5.022259531,58.27749002,Good
230,11.48252082,7.626046204,22.11259499,19.66974324,20.92789851,7.208517714,17.61657166,8.856545411,9.891204282,9.948315718,9.478707685,32.39222335,1.063668848,1.632738952,2.123355802,0.808740018,0.736059115,27.25077058,5.0,4.163013802,351.23026410000006,344.059641,5.0,7.021636668999999,4.683717157,78.53112587,Good
21,14.26835413,12.65625559,20.983717300000002,19.67395734,11.75414213,3.40582026,11.71912933,3.722640162,8.066541319,8.154622401000001,7.200259924,33.03568787,1.298785901,0.764464417,2.1135646180000003,0.661111676,0.622521203,16.11363696,9.280111788,10.17094678,427.76881280000003,427.771667,6.571167135,7.240783276,6.2336654970000005,30.71141028,Good
0,12.29565486,12.00387969,20.34631441,16.65732372,13.80939938,6.587716244,12.18465681,4.896490619,6.694041297,6.407823716,4.515850005,33.97259533,1.206176847,0.6352123510000001,2.208476867,0.7340468790000001,0.589156104,36.11773305,10.01195068,9.737078009,143.49026619999998,143.33045249999998,7.0575852,7.23085164,4.87783504,27.01638661,Bad
357,9.680703125,7.078394062,22.61270619,19.34805586,19.91790965,7.178868477000001,14.39421256,5.578012789,9.222974641,10.63156549,11.50325465,26.91530789,1.07319962,1.5058583680000002,2.374620512,0.881323788,0.709766221,29.92383705,4.900000095,4.900000095,345.83692510000003,345.7233655,6.0,6.991097702,4.760026003,54.42897681,Good
315,12.41272437,10.22593698,24.21915998,16.99120507,23.70844602,10.01842998,14.93207112,3.0,6.183142851,5.944434413,5.981574305,25.495096,1.147882268,1.7226505380000001,2.177470572,0.881487635,0.8301875609999999,24.47528999,1.159092966,1.159183525,350.0,350.0,6.0,6.958772767,5.168095636,156.2350391,Bad
194,10.88648143,6.142151875,22.14517852,19.57668929,12.26259082,1.6841926040000001,10.64130133,2.723511134,7.690965556,7.803897956,7.473059062999999,29.11455699,1.183220461,1.197397258,2.227894252,0.825906774,0.693489831,25.42715843,4.332580258,6.0,277.56620780000003,277.19046529999997,6.0,8.057972114,4.881881162,28.26537962,Good
237,13.60069022,10.37566942,22.43400445,19.66228247,16.74928723,2.604718849,20.8483417,10.53617235,11.12001732,10.25069211,10.25071585,32.38151102,1.060997983,1.560682942,2.364565914,0.773980826,0.6518063820000001,24.62223249,5.0,4.0,350.0,350.0,6.0,7.170130901,4.626998674,91.13732885,Bad
138,12.57678062,9.762223461,22.85205364,20.62533484,18.85150211,3.600564576,17.08832264,4.1510065,6.096434843,5.849723697999999,6.800043997,25.9821922,1.7561313180000002,1.630931851,2.390777995,0.713675327,0.806885297,23.77644682,0.0,0.0,500.0,500.0,9.0,6.965669425,5.1836224589999995,156.4538149,Good
